2.862758003175258636e-03 2.318372251465916634e-03 3.695988198160193861e-05 3.026291415153536946e-05
2.848431235179305077e-03 2.299810992553830147e-03 3.640859722509048879e-05 2.955403761006891727e-05
2.839883090928196907e-03 2.269700635224580765e-03 3.639909118646755815e-05 2.910266266553662717e-05
2.829124918207526207e-03 2.321408595889806747e-03 3.634280437836423516e-05 3.074837150052189827e-05
2.820179332047700882e-03 2.226394135504961014e-03 3.618543632910586894e-05 2.914781362051144242e-05
2.795440843328833580e-03 2.179675037041306496e-03 3.549149914761073887e-05 2.854860576917417347e-05
2.795376814901828766e-03 2.271377015858888626e-03 3.541419573593884706e-05 2.868534284061752260e-05
2.775984350591897964e-03 2.141404431313276291e-03 3.491725510684773326e-05 2.812836828525178134e-05
2.764467615634202957e-03 2.229891018941998482e-03 3.443766763666644692e-05 2.790897269733250141e-05
2.760865958407521248e-03 2.140168333426117897e-03 3.427300543989986181e-05 2.789580503304023296e-05
2.746436744928359985e-03 2.310625975951552391e-03 3.388531331438571215e-05 2.906825102400034666e-05
2.738497452810406685e-03 2.205453347414731979e-03 3.371448838151991367e-05 2.758679329417645931e-05
2.725682454183697701e-03 2.170735038816928864e-03 3.317079972475767136e-05 2.750623207248281687e-05
2.743083517998456955e-03 2.150492276996374130e-03 3.589118568925186992e-05 2.765621866274159402e-05
2.679246477782726288e-03 2.264517592266201973e-03 3.155349259031936526e-05 2.820908230205532163e-05
2.686676569283008575e-03 2.119424520060420036e-03 3.170987110934220254e-05 2.691870395210571587e-05
2.683223225176334381e-03 2.325724577531218529e-03 3.182522050337865949e-05 2.876849976019002497e-05
2.743226476013660431e-03 2.106669591739773750e-03 3.994050712208263576e-05 2.681076875887811184e-05
2.649921225383877754e-03 2.232659375295042992e-03 3.073131301789544523e-05 2.729887637542560697e-05
2.643879503011703491e-03 2.241555368527770042e-03 3.066861245315521955e-05 2.773949745460413396e-05
2.643073443323373795e-03 2.109714550897479057e-03 3.079956877627409995e-05 2.688734275579918176e-05
2.638167701661586761e-03 2.147372346371412277e-03 3.084037598455324769e-05 2.673283597687259316e-05
2.653118921443820000e-03 2.191094914451241493e-03 3.331506741233170033e-05 2.910104376496747136e-05
2.602119231596589088e-03 2.122097183018922806e-03 2.952775139419827610e-05 2.625507659104187042e-05
2.600696869194507599e-03 2.086921129375696182e-03 2.941732418548781425e-05 2.679499812074936926e-05
2.597078448161482811e-03 2.162650460377335548e-03 2.943102663266472518e-05 2.682263584574684501e-05
2.594294026494026184e-03 2.095695352181792259e-03 2.964055602205917239e-05 2.701044104469474405e-05
2.587997354567050934e-03 2.089756773784756660e-03 2.929205766122322530e-05 2.658376979525201023e-05
2.590880962088704109e-03 2.038378501310944557e-03 2.963121914945077151e-05 2.578418570919893682e-05
2.565818605944514275e-03 2.029914176091551781e-03 2.865710303012747318e-05 2.592998316686134785e-05
2.579730004072189331e-03 2.352321520447731018e-03 2.939066689577884972e-05 2.868945921363774687e-05
2.558941487222909927e-03 2.154777292162179947e-03 2.853804289770778269e-05 2.664429848664440215e-05
2.545970724895596504e-03 2.097209449857473373e-03 2.807918463076930493e-05 2.603144457680173218e-05
2.555277897045016289e-03 2.094159135594964027e-03 2.848289841494988650e-05 2.601180312922224402e-05
2.756921108812093735e-03 2.025438938289880753e-03 4.977968637831509113e-05 2.548366683186031878e-05
2.523810602724552155e-03 2.111253794282674789e-03 2.743781442404724658e-05 2.588797906355466694e-05
2.519026398658752441e-03 2.116503193974494934e-03 2.731127824517898262e-05 2.630140807013958693e-05
2.515053609386086464e-03 2.087818225845694542e-03 2.724683326960075647e-05 2.614725235616788268e-05
2.512559294700622559e-03 1.962514361366629601e-03 2.733076871663797647e-05 2.531718746467959136e-05
2.506060525774955750e-03 1.928686280734837055e-03 2.716240669542457908e-05 2.491099439794197679e-05
2.498379442840814590e-03 2.035318408161401749e-03 2.698474600038025528e-05 2.569163007137831300e-05
2.694573253393173218e-03 2.069915877655148506e-03 5.430814053397625685e-05 2.546080395404715091e-05
2.463384065777063370e-03 2.118920441716909409e-03 2.598793980723712593e-05 2.536758802307303995e-05
2.467162907123565674e-03 1.984943170100450516e-03 2.604544351925142109e-05 2.517610846552997828e-05
2.465123776346445084e-03 2.007730305194854736e-03 2.617349491629283875e-05 2.565509385021869093e-05
2.464704681187868118e-03 1.920098322443664074e-03 2.605246663733851165e-05 2.487206074874848127e-05
2.463909331709146500e-03 1.974795712158083916e-03 2.614024197100661695e-05 2.502500137779861689e-05
2.475183689966797829e-03 1.939754933118820190e-03 2.706147643039003015e-05 2.481074807292316109e-05
2.438989933580160141e-03 1.915476634167134762e-03 2.523593138903379440e-05 2.459433744661509991e-05
2.441781572997570038e-03 2.037658588960766792e-03 2.549627606640569866e-05 2.477531597833149135e-05
2.431103959679603577e-03 2.039900049567222595e-03 2.521076567063573748e-05 2.492924795660655946e-05
2.431193366646766663e-03 1.967269694432616234e-03 2.537516593292821199e-05 2.477274574630428106e-05
2.426927909255027771e-03 1.988241914659738541e-03 2.519285408197902143e-05 2.610461524454876781e-05
2.420260105282068253e-03 1.943811308592557907e-03 2.502524876035749912e-05 2.490440419933293015e-05
2.416584407910704613e-03 1.951620564796030521e-03 2.516127824492286891e-05 2.487041638232767582e-05
2.415696624666452408e-03 1.959022600203752518e-03 2.507480348867829889e-05 2.453025081194937229e-05
2.394972136244177818e-03 2.010824391618371010e-03 2.442430923110805452e-05 2.433732151985168457e-05
2.404567552730441093e-03 1.961795147508382797e-03 2.493680767656769603e-05 2.460981158947106451e-05
2.385529689490795135e-03 1.908247591927647591e-03 2.424118974886368960e-05 2.421816316200420260e-05
2.382499398663640022e-03 2.045932458713650703e-03 2.420566124783363193e-05 2.460326686559710652e-05
2.373703056946396828e-03 1.946031581610441208e-03 2.393233080510981381e-05 2.499417860235553235e-05
2.357282675802707672e-03 1.931376056745648384e-03 2.359056816203519702e-05 2.489129838068038225e-05
2.360826823860406876e-03 2.062299521639943123e-03 2.363395469728857279e-05 2.520369707781355828e-05
2.465588040649890900e-03 2.080260543152689934e-03 3.944444324588403106e-05 2.514446532586589456e-05
2.331555588170886040e-03 1.895520137622952461e-03 2.279088403156492859e-05 2.408642103546299040e-05
2.324165543541312218e-03 2.022419823333621025e-03 2.273235077154822648e-05 2.456287620589137077e-05
2.322592772543430328e-03 2.049284521490335464e-03 2.274889448017347604e-05 2.500890514056663960e-05
2.321882639080286026e-03 2.081575104966759682e-03 2.264300565002486110e-05 2.494144791853614151e-05
2.317487262189388275e-03 2.054129261523485184e-03 2.265981856908183545e-05 2.431569555483292788e-05
2.326460788026452065e-03 2.077027456834912300e-03 2.276282430102583021e-05 2.500192749721463770e-05
2.322075190022587776e-03 2.020401181653141975e-03 2.305362613697070628e-05 2.401515303063206375e-05
2.310987329110503197e-03 1.859164913184940815e-03 2.266377487103454769e-05 2.430702443234622478e-05
2.310577780008316040e-03 2.048765774816274643e-03 2.293983197887428105e-05 2.462778684275690466e-05
2.299701794981956482e-03 1.958163920789957047e-03 2.211993523815181106e-05 2.487523852323647588e-05
2.296521095559000969e-03 2.062074141576886177e-03 2.216783468611538410e-05 2.588540701253805310e-05
2.322654472663998604e-03 1.933248830027878284e-03 2.378480166953522712e-05 2.447424958518240601e-05
2.276106737554073334e-03 1.980636501684784889e-03 2.166369631595443934e-05 2.433960435155313462e-05
2.279194071888923645e-03 1.999656902626156807e-03 2.175586450903210789e-05 2.406090243312064558e-05
2.279857173562049866e-03 1.895323279313743114e-03 2.178486283810343593e-05 2.389551445958204567e-05
2.286616712808609009e-03 1.910434570163488388e-03 2.212709114246536046e-05 2.367400338698644191e-05
2.265526913106441498e-03 1.835441915318369865e-03 2.146153201465494931e-05 2.346876317460555583e-05
2.271850127726793289e-03 1.931966631673276424e-03 2.165033765777479857e-05 2.347755071241408587e-05
2.378890058025717735e-03 1.904016709886491299e-03 3.544425271684303880e-05 2.444169513182714581e-05
2.253155922517180443e-03 1.812457223422825336e-03 2.106279498548246920e-05 2.330019015062134713e-05
2.239172579720616341e-03 1.951324404217302799e-03 2.082082028209697455e-05 2.359600875934120268e-05
2.249651122838258743e-03 1.866815262474119663e-03 2.104532904922962189e-05 2.388965003774501383e-05
2.249347046017646790e-03 1.941268332302570343e-03 2.113831760652828962e-05 2.401410529273562133e-05
2.248068805783987045e-03 1.853131107054650784e-03 2.127023071807343513e-05 2.324760134797543287e-05
2.242698566988110542e-03 1.999487169086933136e-03 2.096515709126833826e-05 2.353179297642782331e-05
2.231466816738247871e-03 1.891140826046466827e-03 2.059435428236611187e-05 2.341300751140806824e-05
2.247683238238096237e-03 2.035316312685608864e-03 2.121855868608690798e-05 2.407205283816438168e-05
2.231437014415860176e-03 1.845137565396726131e-03 2.075882730423472822e-05 2.367803062952589244e-05
2.238526241853833199e-03 1.856036833487451077e-03 2.109910383296664804e-05 2.284619222336914390e-05
2.218647161498665810e-03 1.945383613929152489e-03 2.037412377831060439e-05 2.301300264662131667e-05
2.355717588216066360e-03 1.830537104979157448e-03 3.847454354399815202e-05 2.333053635084070265e-05
2.203180221840739250e-03 1.902933348901569843e-03 1.994520061998628080e-05 2.314892481081187725e-05
2.210105070844292641e-03 1.823662663809955120e-03 2.025249159487430006e-05 2.322058753634337336e-05
2.210280392318964005e-03 1.960218185558915138e-03 2.020947249548044056e-05 2.386759115324821323e-05
2.208789577707648277e-03 2.045343862846493721e-03 2.021158979914616793e-05 2.380660043854732066e-05
2.347000408917665482e-03 1.915512257255613804e-03 3.716094943229109049e-05 2.348178895772434771e-05
2.205363474786281586e-03 1.830454566515982151e-03 1.998133302549831569e-05 2.284164293087087572e-05
2.196358051151037216e-03 1.825944869779050350e-03 1.982485264306887984e-05 2.319414306839462370e-05
2.197116147726774216e-03 1.988218165934085846e-03 2.003042754950001836e-05 2.467630838509649038e-05
2.202997216954827309e-03 1.848611864261329174e-03 2.029417373705655336e-05 2.277958446939010173e-05
2.196111949160695076e-03 1.872663386166095734e-03 2.003231566050089896e-05 2.318161386938299984e-05
2.212487393990159035e-03 1.870127278380095959e-03 2.145954022125806659e-05 2.295749800396151841e-05
2.172565786167979240e-03 1.759761944413185120e-03 1.928754136315546930e-05 2.289723670401144773e-05
2.179791918024420738e-03 1.810503192245960236e-03 1.961714042408857495e-05 2.290557858941610903e-05
2.172863110899925232e-03 1.819414785131812096e-03 1.941191294463351369e-05 2.312043579877354205e-05
2.184706041589379311e-03 1.994332997128367424e-03 1.999018604692537338e-05 2.306055830558761954e-05
2.172880573198199272e-03 1.797784701921045780e-03 1.937156957865227014e-05 2.271110497531481087e-05
2.172920387238264084e-03 2.013425808399915695e-03 1.954806430148892105e-05 2.384762592555489391e-05
2.171010011807084084e-03 1.987037016078829765e-03 1.945547955983784050e-05 2.412114190519787371e-05
2.170105697587132454e-03 1.822529593482613564e-03 1.952768616320099682e-05 2.271416269650217146e-05
2.172682667151093483e-03 1.869602128863334656e-03 1.969994082173798233e-05 2.328022128494922072e-05
2.163859084248542786e-03 1.795389573089778423e-03 1.954490835487376899e-05 2.262200905533973128e-05
2.157225506380200386e-03 1.911827363073825836e-03 1.925035212479997426e-05 2.353911077079828829e-05
2.154273679479956627e-03 1.780156628228724003e-03 1.909215825435239822e-05 2.258194763271603733e-05
2.149841981008648872e-03 1.890413579531013966e-03 1.912959123728796840e-05 2.277608473377767950e-05
2.144463127478957176e-03 1.887648133561015129e-03 1.884042649180628359e-05 2.332078656763769686e-05
2.152327448129653931e-03 1.817134441807866096e-03 1.909157799673266709e-05 2.300506457686424255e-05
2.139364136382937431e-03 1.791553571820259094e-03 1.887295911728870124e-05 2.207822035416029394e-05
2.137527335435152054e-03 1.832934329286217690e-03 1.883139339042827487e-05 2.277207204315345734e-05
2.137493574991822243e-03 1.912757288664579391e-03 1.898322807392105460e-05 2.253500679216813296e-05
2.132375724613666534e-03 1.858169445767998695e-03 1.881681419035885483e-05 2.289128678967244923e-05
2.131113549694418907e-03 1.967633608728647232e-03 1.863820398284588009e-05 2.341770232305862010e-05
2.129976172000169754e-03 1.928517245687544346e-03 1.860087286331690848e-05 2.280692024214658886e-05
2.129306318238377571e-03 1.881944714114069939e-03 1.860998781921807677e-05 2.294744808750692755e-05
2.120859222486615181e-03 1.834342372603714466e-03 1.854777110565919429e-05 2.233608938695397228e-05
2.121942816302180290e-03 1.797674805857241154e-03 1.845118640630971640e-05 2.220973328803665936e-05
2.146659186109900475e-03 1.778457430191338062e-03 2.265877265017479658e-05 2.180938463425263762e-05
2.096636220812797546e-03 1.775866141542792320e-03 1.777644865796901286e-05 2.250144643767271191e-05
2.103641396388411522e-03 1.847963780164718628e-03 1.786240500223357230e-05 2.241740548925008625e-05
2.104744547978043556e-03 1.875010319054126740e-03 1.801869984774384648e-05 2.304529334651306272e-05
2.106094034388661385e-03 1.887208200059831142e-03 1.820487523218616843e-05 2.325420064153149724e-05
2.113444497808814049e-03 1.768466318026185036e-03 1.831920963013544679e-05 2.238847446278668940e-05
2.113023540005087852e-03 1.969500211998820305e-03 1.849758518801536411e-05 2.375487019889988005e-05
2.104723360389471054e-03 1.810526708140969276e-03 1.804446765163447708e-05 2.289422809553798288e-05
2.153340959921479225e-03 1.844065496698021889e-03 2.329054041183553636e-05 2.206086901423987001e-05
2.078588353469967842e-03 1.820381614379584789e-03 1.737575257720891386e-05 2.255907020298764110e-05
2.083068247884511948e-03 1.792952767573297024e-03 1.749951479723677039e-05 2.201522693212609738e-05
2.085652435198426247e-03 1.862406497821211815e-03 1.760655322868842632e-05 2.248599957965780050e-05
2.025365363806486130e-03 1.748190727084875107e-03 1.636829074413981289e-05 2.155323636543471366e-05
2.016169950366020203e-03 1.760001410730183125e-03 1.607657759450376034e-05 2.146836413885466754e-05
2.015320118516683578e-03 1.738553633913397789e-03 1.613172207726165652e-05 2.140220749424770474e-05
2.015345729887485504e-03 1.732079894281923771e-03 1.612140295037534088e-05 2.122190744557883590e-05
2.013046294450759888e-03 1.751436851918697357e-03 1.607793819857761264e-05 2.120291901519522071e-05
2.010912867262959480e-03 1.755299279466271400e-03 1.606656223884783685e-05 2.125426181009970605e-05
2.006927970796823502e-03 1.720271538943052292e-03 1.599286952114198357e-05 2.145042526535689831e-05
2.007677918300032616e-03 1.770747941918671131e-03 1.605153920536395162e-05 2.135533395630773157e-05
2.000105800107121468e-03 1.743565895594656467e-03 1.578956107550766319e-05 2.162332202715333551e-05
1.999128609895706177e-03 1.798050710931420326e-03 1.585216159583069384e-05 2.132956251443829387e-05
1.998835941776633263e-03 1.742604887112975121e-03 1.583105404279194772e-05 2.112065521941985935e-05
1.993359765037894249e-03 1.768702059052884579e-03 1.571071152284275740e-05 2.159795440093148500e-05
1.994017045944929123e-03 1.706603798083961010e-03 1.571419306856114417e-05 2.122812838933896273e-05
1.987394411116838455e-03 1.801479957066476345e-03 1.555273047415539622e-05 2.153706918761599809e-05
1.985801383852958679e-03 1.732085598632693291e-03 1.555003291286993772e-05 2.153655805159360170e-05
1.985979266464710236e-03 1.754984026774764061e-03 1.561932003824040294e-05 2.161816155421547592e-05
1.983490074053406715e-03 1.746813650242984295e-03 1.551853529235813767e-05 2.112151923938654363e-05
1.988345524296164513e-03 1.758480560965836048e-03 1.570553831697907299e-05 2.173279790440574288e-05
1.980494707822799683e-03 1.734251854941248894e-03 1.544321821711491793e-05 2.148511885025072843e-05
1.979062100872397423e-03 1.759590115398168564e-03 1.544204496894963086e-05 2.164770012313965708e-05
1.978566171601414680e-03 1.714099431410431862e-03 1.539941331429872662e-05 2.106995634676422924e-05
1.974953105673193932e-03 1.749312737956643105e-03 1.532089299871586263e-05 2.145021062460727990e-05
1.972009427845478058e-03 1.701014814898371696e-03 1.529747714812401682e-05 2.112123365805018693e-05
1.975697930902242661e-03 1.817411743104457855e-03 1.538000105938408524e-05 2.149877036572434008e-05
1.974822022020816803e-03 1.760605257004499435e-03 1.536340278107672930e-05 2.133887574018444866e-05
1.969595439732074738e-03 1.819789409637451172e-03 1.525166499050101265e-05 2.159267933166120201e-05
1.967083197087049484e-03 1.743285683915019035e-03 1.520687601441750303e-05 2.145397957065142691e-05
1.966907177120447159e-03 1.793642062693834305e-03 1.519951820228016004e-05 2.180170304200146347e-05
1.966672949492931366e-03 1.766885630786418915e-03 1.522124966868432239e-05 2.146837687178049237e-05
1.966064563021063805e-03 1.791090122424066067e-03 1.519287161499960348e-05 2.194266744481865317e-05
1.965183997526764870e-03 1.716283732093870640e-03 1.519890975032467395e-05 2.138066702173091471e-05
1.964183989912271500e-03 1.713211880996823311e-03 1.509912453911965713e-05 2.105556814058218151e-05
1.959748566150665283e-03 1.774455071426928043e-03 1.514368341304361820e-05 2.126380786648951471e-05
1.960531575605273247e-03 1.767903915606439114e-03 1.509397316112881526e-05 2.118419797625392675e-05
1.959518296644091606e-03 1.764773740433156490e-03 1.508060358901275322e-05 2.191224484704434872e-05
1.958981156349182129e-03 1.809364301152527332e-03 1.515212079539196566e-05 2.190359191445168108e-05
1.957657514140009880e-03 1.730385469272732735e-03 1.505473574070492759e-05 2.111707544827368110e-05
1.953999046236276627e-03 1.721356762573122978e-03 1.501107180956751108e-05 2.090224370476789773e-05
1.951747806742787361e-03 1.768563059158623219e-03 1.500209873483981937e-05 2.183834840252529830e-05
1.950628473423421383e-03 1.739947474561631680e-03 1.490646809543250129e-05 2.117104304488748312e-05
1.949561992660164833e-03 1.710413373075425625e-03 1.487567806179868057e-05 2.100307392538525164e-05
1.948639983311295509e-03 1.691348617896437645e-03 1.483863434259546921e-05 2.119037162628956139e-05
1.951812533661723137e-03 1.740473089739680290e-03 1.496107779530575499e-05 2.107010186591651291e-05
1.946049742400646210e-03 1.744828652590513229e-03 1.486522614868590608e-05 2.117813710356131196e-05
1.949180150404572487e-03 1.692184829153120518e-03 1.486872952227713540e-05 2.086734093609265983e-05
1.948558259755373001e-03 1.740646897815167904e-03 1.499080372013850138e-05 2.126868639606982470e-05
1.944263582117855549e-03 1.691424869932234287e-03 1.477406931371660903e-05 2.103948463627602905e-05
1.946509350091218948e-03 1.704458612948656082e-03 1.489264832343906164e-05 2.108269472955726087e-05
1.911832019686698914e-03 1.771319773979485035e-03 1.425345908501185477e-05 2.118800512107554823e-05
1.911141676828265190e-03 1.687844633124768734e-03 1.425099708285415545e-05 2.070181835733819753e-05
1.903360476717352867e-03 1.720911473967134953e-03 1.402394536853535101e-05 2.107000182149931788e-05
1.907175988890230656e-03 1.692356192506849766e-03 1.411378252669237554e-05 2.075471638818271458e-05
1.905524870380759239e-03 1.713810837827622890e-03 1.412265919498167932e-05 2.076110649795737118e-05
1.906641875393688679e-03 1.727946801111102104e-03 1.412226720276521519e-05 2.078669604088645428e-05
1.901275711134076118e-03 1.719863153994083405e-03 1.400455948896706104e-05 2.095129457302391529e-05
1.898991526104509830e-03 1.739779254421591759e-03 1.395692288497230038e-05 2.097321157634723932e-05
1.901032053865492344e-03 1.791249611414968967e-03 1.401711961079854518e-05 2.116002724505960941e-05
1.900693983770906925e-03 1.701106550171971321e-03 1.397387131873983890e-05 2.091751048283185810e-05
1.897809677757322788e-03 1.708404975943267345e-03 1.392507783748442307e-05 2.072113784379325807e-05
1.898725284263491631e-03 1.704286667518317699e-03 1.400283599650720134e-05 2.122654950653668493e-05
1.897610025480389595e-03 1.761000952683389187e-03 1.394068021909333766e-05 2.090719317493494600e-05
1.897020614705979824e-03 1.759743550792336464e-03 1.395485651300987229e-05 2.095914715027902275e-05
1.894751098006963730e-03 1.701001427136361599e-03 1.387343763781245798e-05 2.068812682409770787e-05
1.893209991976618767e-03 1.679424312897026539e-03 1.388481996400514618e-05 2.086192580463830382e-05
1.894893357530236244e-03 1.779298996552824974e-03 1.387949123454745859e-05 2.127659172401763499e-05
1.894362154416739941e-03 1.702592591755092144e-03 1.397032156091881916e-05 2.085073901980649680e-05
1.892920117825269699e-03 1.689087366685271263e-03 1.389280987496022135e-05 2.080356171063613147e-05
1.895138178952038288e-03 1.698937849141657352e-03 1.396793686581077054e-05 2.065497938019689173e-05
1.887996448203921318e-03 1.690836856141686440e-03 1.375330521113937721e-05 2.066265915345866233e-05
1.888083410449326038e-03 1.711740274913609028e-03 1.377747412334429100e-05 2.084836523863486946e-05
1.889284118078649044e-03 1.695822109468281269e-03 1.376935233565745875e-05 2.076012606266885996e-05
1.888701226562261581e-03 1.666613738052546978e-03 1.381572656100615859e-05 2.074283838737756014e-05
1.886787125840783119e-03 1.713318401016294956e-03 1.374197290715528652e-05 2.097801552736200392e-05
1.887816120870411396e-03 1.738083316013216972e-03 1.377353237330680713e-05 2.101891914207953960e-05
1.887587946839630604e-03 1.783861313015222549e-03 1.378458819090155885e-05 2.128736014128662646e-05
1.886706682853400707e-03 1.809828681871294975e-03 1.376652289764024317e-05 2.130101711372844875e-05
1.882981392554938793e-03 1.689321012236177921e-03 1.374210387439234182e-05 2.081852471746969968e-05
1.885832403786480427e-03 1.713703735731542110e-03 1.372494625684339553e-05 2.070564733003266156e-05
1.885664998553693295e-03 1.749363378621637821e-03 1.371451162412995473e-05 2.082022911054082215e-05
1.881635631434619427e-03 1.718994230031967163e-03 1.365093248750781640e-05 2.083536674035713077e-05
1.881654257886111736e-03 1.722032087855041027e-03 1.369800884276628494e-05 2.054464857792481780e-05
1.880625379271805286e-03 1.762295141816139221e-03 1.361989052384160459e-05 2.106944521074183285e-05
1.883778371848165989e-03 1.680362154729664326e-03 1.377993703499669209e-05 2.066044908133335412e-05
1.869629952125251293e-03 1.687704701907932758e-03 1.349301419395487756e-05 2.045288056251592934e-05
1.865756581537425518e-03 1.706729177385568619e-03 1.339912614639615640e-05 2.056574339803773910e-05
1.865959144197404385e-03 1.760355546139180660e-03 1.341689858236350119e-05 2.087110624415799975e-05
1.863025128841400146e-03 1.724424655549228191e-03 1.332662577624432743e-05 2.051730552921071649e-05
1.863703248091042042e-03 1.703576883301138878e-03 1.336263267148751765e-05 2.054751348623540252e-05
1.861989032477140427e-03 1.767516601830720901e-03 1.329659789917059243e-05 2.082149148918688297e-05
