2.250000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
2.350000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
2.300000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
2.300000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
2.350000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
2.450000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
2.400000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
2.400000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
2.450000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
2.550000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
2.500000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
2.500000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
2.550000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
2.650000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
2.600000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
2.600000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
2.650000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
2.750000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
2.700000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
2.700000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
2.750000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
2.850000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
2.800000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
2.800000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
2.850000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
2.950000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
2.900000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
2.900000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
2.950000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
3.050000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
3.000000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
3.000000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
3.050000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
3.150000000000000000e+01,3.175426480542941299e+00,1.000000000000000000e+00
3.100000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
3.100000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
3.150000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
3.200000000000000000e+01,3.464101615137754386e+00,-1.000000000000000000e+00
3.200000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
3.250000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
3.300000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
3.350000000000000000e+01,4.330127018922192761e+00,-1.000000000000000000e+00
3.400000000000000000e+01,4.041451884327380562e+00,1.000000000000000000e+00
1.650000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
1.750000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
1.700000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
1.700000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
1.750000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
1.850000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
1.800000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
1.800000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
1.850000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
1.950000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
1.900000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
1.900000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
1.950000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.050000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.000000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.000000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.050000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.150000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.100000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.100000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.150000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.250000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.200000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.200000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.250000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.350000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.300000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.300000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.350000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.450000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.400000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.400000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.450000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.550000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.500000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.500000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.550000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.650000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.600000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.600000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.650000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.750000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.700000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.700000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.750000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.850000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.800000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.800000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.850000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
2.950000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
2.900000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
2.900000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
2.950000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
3.050000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
3.000000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
3.000000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
3.050000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
3.150000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
3.100000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
3.100000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
3.150000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
3.250000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
3.200000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
3.200000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
3.250000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
3.350000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
3.300000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
3.300000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
3.350000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
3.450000000000000000e+01,4.907477288111818936e+00,1.000000000000000000e+00
3.400000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
3.400000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
3.450000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
3.500000000000000000e+01,5.196152422706632024e+00,-1.000000000000000000e+00
3.500000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
3.550000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
3.600000000000000000e+01,5.773502691896258199e+00,1.000000000000000000e+00
3.650000000000000000e+01,6.062177826491070398e+00,-1.000000000000000000e+00
1.450000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
1.550000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
1.500000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
1.500000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
1.550000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
1.650000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
1.600000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
1.600000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
1.650000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
1.750000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
1.700000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
1.700000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
1.750000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
1.850000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
1.800000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
1.800000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
1.850000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
1.950000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
1.900000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
1.900000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
1.950000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
2.050000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.000000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.000000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
2.050000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
2.150000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.100000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.100000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
2.150000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
2.250000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.200000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.200000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
2.250000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
2.350000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.300000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.300000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
2.450000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.400000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.400000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
2.550000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.500000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.650000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.600000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.750000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.700000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.850000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.800000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.950000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
2.900000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
2.900000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
2.950000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
3.050000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
3.000000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
3.000000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
3.050000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
3.150000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
3.100000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
3.100000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
3.150000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
3.250000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
3.200000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
3.200000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
3.250000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
3.350000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
3.300000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
3.300000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
3.350000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
3.450000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
3.400000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
3.400000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
3.450000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
3.550000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
3.500000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
3.500000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
3.550000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
3.650000000000000000e+01,6.639528095680695685e+00,1.000000000000000000e+00
3.600000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
3.600000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
3.650000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
3.700000000000000000e+01,6.928203230275508773e+00,-1.000000000000000000e+00
3.700000000000000000e+01,7.505553499465134948e+00,1.000000000000000000e+00
3.750000000000000000e+01,7.794228634059947147e+00,-1.000000000000000000e+00
1.350000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
1.450000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
1.400000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
1.400000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
1.450000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
1.550000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
1.500000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
1.500000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
1.550000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
1.650000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
1.600000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
1.600000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
1.650000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
1.750000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
1.700000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
1.700000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
1.750000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
1.850000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
1.800000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
1.800000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
1.850000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
1.950000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
1.900000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
1.900000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
1.950000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
2.050000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
2.000000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
2.000000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
2.150000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
2.100000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
3.150000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
3.250000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
3.200000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
3.200000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
3.250000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
3.350000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
3.300000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
3.300000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
3.350000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
3.450000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
3.400000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
3.400000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
3.450000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
3.550000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
3.500000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
3.500000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
3.550000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
3.650000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
3.600000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
3.600000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
3.650000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
3.750000000000000000e+01,8.371578903249572434e+00,1.000000000000000000e+00
3.700000000000000000e+01,8.660254037844385522e+00,-1.000000000000000000e+00
3.700000000000000000e+01,9.237604307034011697e+00,1.000000000000000000e+00
3.750000000000000000e+01,9.526279441628824785e+00,-1.000000000000000000e+00
1.350000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
1.300000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
1.350000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
1.450000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
1.400000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
1.450000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
1.550000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
1.500000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
1.550000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
1.650000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
1.600000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
1.650000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
1.750000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
1.700000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
1.750000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
1.850000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
1.800000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
1.850000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
1.950000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
1.900000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
3.250000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
3.250000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
3.350000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
3.300000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
3.300000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
3.350000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
3.450000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
3.400000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
3.400000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
3.450000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
3.550000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
3.500000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
3.500000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
3.550000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
3.650000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
3.600000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
3.600000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
3.650000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
3.750000000000000000e+01,1.010362971081845096e+01,1.000000000000000000e+00
3.700000000000000000e+01,1.039230484541326405e+01,-1.000000000000000000e+00
3.700000000000000000e+01,1.096965511460289022e+01,1.000000000000000000e+00
3.750000000000000000e+01,1.125833024919770331e+01,-1.000000000000000000e+00
1.250000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
1.250000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
1.350000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
1.300000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
1.350000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
1.450000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
1.400000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
1.450000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
1.550000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
1.500000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
1.550000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
1.650000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
1.600000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
1.650000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
1.750000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
1.700000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
1.750000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
1.850000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
1.800000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
1.800000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
2.550000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
2.650000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
2.750000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
2.850000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
2.950000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
3.050000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
3.150000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
3.250000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
3.250000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
3.350000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
3.300000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
3.300000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
3.350000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
3.450000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
3.400000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
3.400000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
3.450000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
3.550000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
3.500000000000000000e+01,1.212435565298214080e+01,-1.000000000000000000e+00
3.500000000000000000e+01,1.270170592217176697e+01,1.000000000000000000e+00
3.550000000000000000e+01,1.299038105676658006e+01,-1.000000000000000000e+00
3.650000000000000000e+01,1.183568051838732771e+01,1.000000000000000000e+00
